"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
59,163,"NGA","Nigeria",3,"Akwa Ibom",59,"Nsit Ubium","Local Authority","Local Authority",NA,NA
60,163,"NGA","Nigeria",3,"Akwa Ibom",60,"Obot Akara","Local Authority","Local Authority",NA,NA
61,163,"NGA","Nigeria",3,"Akwa Ibom",61,"Okobo","Local Authority","Local Authority",NA,NA
62,163,"NGA","Nigeria",3,"Akwa Ibom",62,"Onna","Local Authority","Local Authority",NA,NA
63,163,"NGA","Nigeria",3,"Akwa Ibom",63,"Oron","Local Authority","Local Authority",NA,NA
64,163,"NGA","Nigeria",3,"Akwa Ibom",64,"Oruk-Ana","Local Authority","Local Authority",NA,"Oruk Anam"
65,163,"NGA","Nigeria",3,"Akwa Ibom",65,"Udung Uko","Local Authority","Local Authority",NA,NA
66,163,"NGA","Nigeria",3,"Akwa Ibom",66,"Ukanafun","Local Authority","Local Authority",NA,NA
67,163,"NGA","Nigeria",3,"Akwa Ibom",67,"Uruan","Local Authority","Local Authority",NA,NA
68,163,"NGA","Nigeria",3,"Akwa Ibom",68,"UrueOffo","Local Authority","Local Authority",NA,"Urue Offong|Oruko"
69,163,"NGA","Nigeria",3,"Akwa Ibom",69,"Uyo","Local Authority","Local Authority",NA,NA
70,163,"NGA","Nigeria",4,"Anambra",70,"Aguata","Local Authority","Local Authority",NA,NA
71,163,"NGA","Nigeria",4,"Anambra",71,"Anambra East","Local Authority","Local Authority",NA,NA
72,163,"NGA","Nigeria",4,"Anambra",72,"Anambra West","Local Authority","Local Authority",NA,NA
73,163,"NGA","Nigeria",4,"Anambra",73,"Anaocha","Local Authority","Local Authority",NA,NA
74,163,"NGA","Nigeria",4,"Anambra",74,"AwkaNort","Local Authority","Local Authority",NA,"Awka North"
75,163,"NGA","Nigeria",4,"Anambra",75,"AwkaSout","Local Authority","Local Authority",NA,"Awka South"
76,163,"NGA","Nigeria",4,"Anambra",76,"Ayamelum","Local Authority","Local Authority",NA,NA
77,163,"NGA","Nigeria",4,"Anambra",77,"Dunukofia","Local Authority","Local Authority",NA,NA
78,163,"NGA","Nigeria",4,"Anambra",78,"Ekwusigo","Local Authority","Local Authority",NA,NA
79,163,"NGA","Nigeria",4,"Anambra",79,"Idemili North","Local Authority","Local Authority",NA,NA
80,163,"NGA","Nigeria",4,"Anambra",80,"Idemili South","Local Authority","Local Authority",NA,NA
81,163,"NGA","Nigeria",4,"Anambra",81,"Ihiala","Local Authority","Local Authority",NA,NA
82,163,"NGA","Nigeria",4,"Anambra",82,"Njikoka","Local Authority","Local Authority",NA,NA
83,163,"NGA","Nigeria",4,"Anambra",83,"NnewiNort","Local Authority","Local Authority",NA,"Nnewi North"
84,163,"NGA","Nigeria",4,"Anambra",84,"NnewiSou","Local Authority","Local Authority",NA,"Nnewi South"
85,163,"NGA","Nigeria",4,"Anambra",85,"Ogbaru","Local Authority","Local Authority",NA,NA
86,163,"NGA","Nigeria",4,"Anambra",86,"Onitsha North","Local Authority","Local Authority",NA,NA
87,163,"NGA","Nigeria",4,"Anambra",87,"Onitsha South","Local Authority","Local Authority",NA,NA
88,163,"NGA","Nigeria",4,"Anambra",88,"OrumbaNo","Local Authority","Local Authority",NA,"Orumba North"
89,163,"NGA","Nigeria",4,"Anambra",89,"OrumbaSo","Local Authority","Local Authority",NA,"Orumba South"
90,163,"NGA","Nigeria",4,"Anambra",90,"Oyi","Local Authority","Local Authority",NA,NA
91,163,"NGA","Nigeria",5,"Bauchi",91,"Alkaleri","Local Authority","Local Authority",NA,NA
92,163,"NGA","Nigeria",5,"Bauchi",92,"Bauchi","Local Authority","Local Authority",NA,NA
93,163,"NGA","Nigeria",5,"Bauchi",93,"Bogoro","Local Authority","Local Authority",NA,NA
94,163,"NGA","Nigeria",5,"Bauchi",94,"Damban","Local Authority","Local Authority",NA,NA
95,163,"NGA","Nigeria",5,"Bauchi",95,"Darazo","Local Authority","Local Authority",NA,NA
96,163,"NGA","Nigeria",5,"Bauchi",96,"Dass","Local Authority","Local Authority",NA,NA
97,163,"NGA","Nigeria",5,"Bauchi",97,"Gamawa","Local Authority","Local Authority",NA,NA
98,163,"NGA","Nigeria",5,"Bauchi",98,"Gamjuwa","Local Authority","Local Authority",NA,"Ganjuwa"
99,163,"NGA","Nigeria",5,"Bauchi",99,"Giade","Local Authority","Local Authority",NA,NA
100,163,"NGA","Nigeria",5,"Bauchi",100,"Itas/Gad","Local Authority","Local Authority",NA,"Itas/Gadau"
101,163,"NGA","Nigeria",5,"Bauchi",101,"Jama'are","Local Authority","Local Authority",NA,NA
102,163,"NGA","Nigeria",5,"Bauchi",102,"Katagum","Local Authority","Local Authority",NA,NA
103,163,"NGA","Nigeria",5,"Bauchi",103,"Kirfi","Local Authority","Local Authority",NA,NA
104,163,"NGA","Nigeria",5,"Bauchi",104,"Misau","Local Authority","Local Authority",NA,NA
105,163,"NGA","Nigeria",5,"Bauchi",105,"Ningi","Local Authority","Local Authority",NA,NA
106,163,"NGA","Nigeria",5,"Bauchi",106,"Shira","Local Authority","Local Authority",NA,NA
107,163,"NGA","Nigeria",5,"Bauchi",107,"Tafawa-B","Local Authority","Local Authority",NA,"Tafawa-Balewa"
108,163,"NGA","Nigeria",5,"Bauchi",108,"Toro","Local Authority","Local Authority",NA,NA
109,163,"NGA","Nigeria",5,"Bauchi",109,"Warji","Local Authority","Local Authority",NA,NA
110,163,"NGA","Nigeria",5,"Bauchi",110,"Zaki","Local Authority","Local Authority",NA,NA
111,163,"NGA","Nigeria",6,"Bayelsa",111,"Brass","Local Authority","Local Authority",NA,NA
112,163,"NGA","Nigeria",6,"Bayelsa",112,"Ekeremor","Local Authority","Local Authority",NA,NA
113,163,"NGA","Nigeria",6,"Bayelsa",113,"Kolokuma/Opokuma","Local Authority","Local Authority",NA,NA
114,163,"NGA","Nigeria",6,"Bayelsa",114,"Nembe","Local Authority","Local Authority",NA,NA
115,163,"NGA","Nigeria",6,"Bayelsa",115,"Ogbia","Local Authority","Local Authority",NA,NA
116,163,"NGA","Nigeria",6,"Bayelsa",116,"Sagbama","Local Authority","Local Authority",NA,NA
117,163,"NGA","Nigeria",6,"Bayelsa",117,"Southern Ijaw","Local Authority","Local Authority",NA,NA
118,163,"NGA","Nigeria",6,"Bayelsa",118,"Yenegoa","Local Authority","Local Authority",NA,NA
119,163,"NGA","Nigeria",7,"Benue",119,"Ado","Local Authority","Local Authority",NA,NA
120,163,"NGA","Nigeria",7,"Benue",120,"Agatu","Local Authority","Local Authority",NA,NA
121,163,"NGA","Nigeria",7,"Benue",121,"Apa","Local Authority","Local Authority",NA,NA
122,163,"NGA","Nigeria",7,"Benue",122,"Buruku","Local Authority","Local Authority",NA,"Bukuru"
123,163,"NGA","Nigeria",7,"Benue",123,"Gboko","Local Authority","Local Authority",NA,NA
124,163,"NGA","Nigeria",7,"Benue",124,"Guma","Local Authority","Local Authority",NA,NA
125,163,"NGA","Nigeria",7,"Benue",125,"Gwer East","Local Authority","Local Authority",NA,NA
126,163,"NGA","Nigeria",7,"Benue",126,"GwerWest","Local Authority","Local Authority",NA,"Gwer West"
127,163,"NGA","Nigeria",7,"Benue",127,"Katsina (Benue)","Local Authority","Local Authority",NA,"Katsina- Ala"
128,163,"NGA","Nigeria",7,"Benue",128,"Konshish","Local Authority","Local Authority",NA,"Konshisha"
129,163,"NGA","Nigeria",7,"Benue",129,"Kwande","Local Authority","Local Authority",NA,NA
130,163,"NGA","Nigeria",7,"Benue",130,"Logo","Local Authority","Local Authority",NA,NA
131,163,"NGA","Nigeria",7,"Benue",131,"Makurdi","Local Authority","Local Authority",NA,"Markurdi"
132,163,"NGA","Nigeria",7,"Benue",132,"Obi","Local Authority","Local Authority",NA,NA
133,163,"NGA","Nigeria",7,"Benue",133,"Ogbadibo","Local Authority","Local Authority",NA,"Ogbadigbo"
134,163,"NGA","Nigeria",7,"Benue",134,"Ohimini","Local Authority","Local Authority",NA,NA
135,163,"NGA","Nigeria",7,"Benue",135,"Oju","Local Authority","Local Authority",NA,NA
136,163,"NGA","Nigeria",7,"Benue",136,"Okpokwu","Local Authority","Local Authority",NA,NA
137,163,"NGA","Nigeria",7,"Benue",137,"Oturkpo","Local Authority","Local Authority",NA,NA
138,163,"NGA","Nigeria",7,"Benue",138,"Tarka","Local Authority","Local Authority",NA,NA
139,163,"NGA","Nigeria",7,"Benue",139,"Ukum","Local Authority","Local Authority",NA,NA
140,163,"NGA","Nigeria",7,"Benue",140,"Ushongo","Local Authority","Local Authority",NA,NA
141,163,"NGA","Nigeria",7,"Benue",141,"Vandeiky","Local Authority","Local Authority",NA,"Vandeikya"
142,163,"NGA","Nigeria",8,"Borno",142,"Abadam","Local Authority","Local Authority",NA,NA
143,163,"NGA","Nigeria",8,"Borno",143,"Askira/U","Local Authority","Local Authority",NA,"Askira/Uba"
144,163,"NGA","Nigeria",8,"Borno",144,"Bama","Local Authority","Local Authority",NA,NA
145,163,"NGA","Nigeria",8,"Borno",145,"Bayo","Local Authority","Local Authority",NA,NA
146,163,"NGA","Nigeria",8,"Borno",146,"Biu","Local Authority","Local Authority",NA,NA
147,163,"NGA","Nigeria",8,"Borno",147,"Chibok","Local Authority","Local Authority",NA,NA
148,163,"NGA","Nigeria",8,"Borno",148,"Damboa","Local Authority","Local Authority",NA,NA
149,163,"NGA","Nigeria",8,"Borno",149,"Dikwa","Local Authority","Local Authority",NA,NA
150,163,"NGA","Nigeria",8,"Borno",150,"Gubio","Local Authority","Local Authority",NA,NA
151,163,"NGA","Nigeria",8,"Borno",151,"Guzamala","Local Authority","Local Authority",NA,NA
152,163,"NGA","Nigeria",8,"Borno",152,"Gwoza","Local Authority","Local Authority",NA,NA
153,163,"NGA","Nigeria",8,"Borno",153,"Hawul","Local Authority","Local Authority",NA,NA
154,163,"NGA","Nigeria",8,"Borno",154,"Jere","Local Authority","Local Authority",NA,NA
155,163,"NGA","Nigeria",8,"Borno",155,"Kaga","Local Authority","Local Authority",NA,NA
156,163,"NGA","Nigeria",8,"Borno",156,"Kala/Balge","Local Authority","Local Authority",NA,NA
157,163,"NGA","Nigeria",8,"Borno",157,"Konduga","Local Authority","Local Authority",NA,NA
158,163,"NGA","Nigeria",8,"Borno",158,"Kukawa","Local Authority","Local Authority",NA,NA
159,163,"NGA","Nigeria",8,"Borno",159,"Kwaya Kusar","Local Authority","Local Authority",NA,NA
160,163,"NGA","Nigeria",8,"Borno",160,"Mafa","Local Authority","Local Authority",NA,NA
161,163,"NGA","Nigeria",8,"Borno",161,"Magumeri","Local Authority","Local Authority",NA,NA
162,163,"NGA","Nigeria",8,"Borno",162,"Maidugur","Local Authority","Local Authority",NA,"Maiduguri"
163,163,"NGA","Nigeria",8,"Borno",163,"Marte","Local Authority","Local Authority",NA,NA
164,163,"NGA","Nigeria",8,"Borno",164,"Mobbar","Local Authority","Local Authority",NA,NA
165,163,"NGA","Nigeria",8,"Borno",165,"Monguno","Local Authority","Local Authority",NA,NA
166,163,"NGA","Nigeria",8,"Borno",166,"Ngala","Local Authority","Local Authority",NA,NA
167,163,"NGA","Nigeria",8,"Borno",167,"Nganzai","Local Authority","Local Authority",NA,NA
168,163,"NGA","Nigeria",8,"Borno",168,"Shani","Local Authority","Local Authority",NA,NA
169,163,"NGA","Nigeria",9,"Cross River",169,"Abi","Local Authority","Local Authority",NA,NA
170,163,"NGA","Nigeria",9,"Cross River",170,"Akamkpa","Local Authority","Local Authority",NA,NA
171,163,"NGA","Nigeria",9,"Cross River",171,"Akpabuyo","Local Authority","Local Authority",NA,NA
172,163,"NGA","Nigeria",9,"Cross River",172,"Bakassi","Local Authority","Local Authority",NA,NA
173,163,"NGA","Nigeria",9,"Cross River",173,"Bekwarra","Local Authority","Local Authority",NA,NA
174,163,"NGA","Nigeria",9,"Cross River",174,"Biase","Local Authority","Local Authority",NA,NA
175,163,"NGA","Nigeria",9,"Cross River",175,"Boki","Local Authority","Local Authority",NA,NA
176,163,"NGA","Nigeria",9,"Cross River",176,"Calabar South","Local Authority","Local Authority",NA,NA
177,163,"NGA","Nigeria",9,"Cross River",177,"Calabar","Local Authority","Local Authority",NA,"Calabar Municipal"
178,163,"NGA","Nigeria",9,"Cross River",178,"Etung","Local Authority","Local Authority",NA,NA
179,163,"NGA","Nigeria",9,"Cross River",179,"Ikom","Local Authority","Local Authority",NA,NA
180,163,"NGA","Nigeria",9,"Cross River",180,"Obanliku","Local Authority","Local Authority",NA,NA
181,163,"NGA","Nigeria",9,"Cross River",181,"Obubra","Local Authority","Local Authority",NA,NA
182,163,"NGA","Nigeria",9,"Cross River",182,"Obudu","Local Authority","Local Authority",NA,NA
183,163,"NGA","Nigeria",9,"Cross River",183,"Odukpani","Local Authority","Local Authority",NA,NA
184,163,"NGA","Nigeria",9,"Cross River",184,"Ogoja","Local Authority","Local Authority",NA,NA
185,163,"NGA","Nigeria",9,"Cross River",185,"Yakurr","Local Authority","Local Authority",NA,NA
186,163,"NGA","Nigeria",9,"Cross River",186,"Yala Cross","Local Authority","Local Authority",NA,"Yala"
187,163,"NGA","Nigeria",10,"Delta",187,"AniochaN","Local Authority","Local Authority",NA,"Aniocha North"
188,163,"NGA","Nigeria",10,"Delta",188,"AniochaS","Local Authority","Local Authority",NA,"Aniocha South"
189,163,"NGA","Nigeria",10,"Delta",189,"Bomadi","Local Authority","Local Authority",NA,NA
190,163,"NGA","Nigeria",10,"Delta",190,"Burutu","Local Authority","Local Authority",NA,NA
191,163,"NGA","Nigeria",10,"Delta",191,"Ethiope West","Local Authority","Local Authority",NA,NA
192,163,"NGA","Nigeria",10,"Delta",192,"EthiopeE","Local Authority","Local Authority",NA,"Ethiope East"
193,163,"NGA","Nigeria",10,"Delta",193,"IkaNorth","Local Authority","Local Authority",NA,"Ika North East"
194,163,"NGA","Nigeria",10,"Delta",194,"IkaSouth","Local Authority","Local Authority",NA,"Ika South"
195,163,"NGA","Nigeria",10,"Delta",195,"IsokoNor","Local Authority","Local Authority",NA,"Isoko North"
196,163,"NGA","Nigeria",10,"Delta",196,"IsokoSou","Local Authority","Local Authority",NA,"Isoko South"
197,163,"NGA","Nigeria",10,"Delta",197,"Ndokwa East","Local Authority","Local Authority",NA,NA
198,163,"NGA","Nigeria",10,"Delta",198,"Ndokwa West","Local Authority","Local Authority",NA,NA
199,163,"NGA","Nigeria",10,"Delta",199,"Okpe","Local Authority","Local Authority",NA,NA
200,163,"NGA","Nigeria",10,"Delta",200,"Oshimili North","Local Authority","Local Authority",NA,NA
201,163,"NGA","Nigeria",10,"Delta",201,"Oshimili South","Local Authority","Local Authority",NA,NA
202,163,"NGA","Nigeria",10,"Delta",202,"Patani","Local Authority","Local Authority",NA,NA
203,163,"NGA","Nigeria",10,"Delta",203,"Sapele","Local Authority","Local Authority",NA,NA
204,163,"NGA","Nigeria",10,"Delta",204,"Udu","Local Authority","Local Authority",NA,NA
205,163,"NGA","Nigeria",10,"Delta",205,"Ughelli North","Local Authority","Local Authority",NA,NA
206,163,"NGA","Nigeria",10,"Delta",206,"Ughelli South","Local Authority","Local Authority",NA,NA
207,163,"NGA","Nigeria",10,"Delta",207,"Ukwuani","Local Authority","Local Authority",NA,NA
208,163,"NGA","Nigeria",10,"Delta",208,"Uvwie","Local Authority","Local Authority",NA,NA
209,163,"NGA","Nigeria",10,"Delta",209,"Warri North","Local Authority","Local Authority",NA,NA
210,163,"NGA","Nigeria",10,"Delta",210,"Warri South-West","Local Authority","Local Authority",NA,NA
211,163,"NGA","Nigeria",10,"Delta",211,"Warri South","Local Authority","Local Authority",NA,NA
212,163,"NGA","Nigeria",11,"Ebonyi",212,"Abakalik","Local Authority","Local Authority",NA,"Abakaliki"
213,163,"NGA","Nigeria",11,"Ebonyi",213,"Afikpo","Local Authority","Local Authority",NA,"Afikpo North"
214,163,"NGA","Nigeria",11,"Ebonyi",214,"AfikpoSo","Local Authority","Local Authority",NA,"Afikpo South"
215,163,"NGA","Nigeria",11,"Ebonyi",215,"Ebonyi","Local Authority","Local Authority",NA,NA
216,163,"NGA","Nigeria",11,"Ebonyi",216,"Ezza North","Local Authority","Local Authority",NA,NA
217,163,"NGA","Nigeria",11,"Ebonyi",217,"Ezza South","Local Authority","Local Authority",NA,NA
218,163,"NGA","Nigeria",11,"Ebonyi",218,"Ikwo","Local Authority","Local Authority",NA,NA
219,163,"NGA","Nigeria",11,"Ebonyi",219,"Ishielu","Local Authority","Local Authority",NA,NA
220,163,"NGA","Nigeria",11,"Ebonyi",220,"Ivo","Local Authority","Local Authority",NA,NA
221,163,"NGA","Nigeria",11,"Ebonyi",221,"Izzi","Local Authority","Local Authority",NA,NA
222,163,"NGA","Nigeria",11,"Ebonyi",222,"Ohaozara","Local Authority","Local Authority",NA,NA
223,163,"NGA","Nigeria",11,"Ebonyi",223,"Ohaukwu","Local Authority","Local Authority",NA,NA
224,163,"NGA","Nigeria",11,"Ebonyi",224,"Onicha","Local Authority","Local Authority",NA,NA
225,163,"NGA","Nigeria",12,"Edo",225,"Akoko-Ed","Local Authority","Local Authority",NA,"Akoko-Edo"
226,163,"NGA","Nigeria",12,"Edo",226,"Egor","Local Authority","Local Authority",NA,NA
227,163,"NGA","Nigeria",12,"Edo",227,"EsanCent","Local Authority","Local Authority",NA,"Esan Central"
228,163,"NGA","Nigeria",12,"Edo",228,"EsanNort","Local Authority","Local Authority",NA,"Esan North-East"
229,163,"NGA","Nigeria",12,"Edo",229,"EsanSout","Local Authority","Local Authority",NA,"Esan South-East"
230,163,"NGA","Nigeria",12,"Edo",230,"EsanWest","Local Authority","Local Authority",NA,"Esan West"
231,163,"NGA","Nigeria",12,"Edo",231,"Etsako Central","Local Authority","Local Authority",NA,NA
232,163,"NGA","Nigeria",12,"Edo",232,"EtsakoEa","Local Authority","Local Authority",NA,"Etsako East"
233,163,"NGA","Nigeria",12,"Edo",233,"EtsakoWe","Local Authority","Local Authority",NA,"Etsako West"
234,163,"NGA","Nigeria",12,"Edo",234,"Igueben","Local Authority","Local Authority",NA,NA
235,163,"NGA","Nigeria",12,"Edo",235,"Ikpoba-Okha","Local Authority","Local Authority",NA,NA
236,163,"NGA","Nigeria",12,"Edo",236,"Oredo Edo","Local Authority","Local Authority",NA,"Oredo"
237,163,"NGA","Nigeria",12,"Edo",237,"Orhionmw","Local Authority","Local Authority",NA,"Orhionmwon"
238,163,"NGA","Nigeria",12,"Edo",238,"OviaNort","Local Authority","Local Authority",NA,"Ovia North-East"
239,163,"NGA","Nigeria",12,"Edo",239,"OviaSouth-West","Local Authority","Local Authority",NA,"Ovia South-West"
240,163,"NGA","Nigeria",12,"Edo",240,"Owan East","Local Authority","Local Authority",NA,NA
241,163,"NGA","Nigeria",12,"Edo",241,"OwanWest","Local Authority","Local Authority",NA,"Owan West"
242,163,"NGA","Nigeria",12,"Edo",242,"Uhunmwonde","Local Authority","Local Authority",NA,NA
243,163,"NGA","Nigeria",13,"Ekiti",243,"Ado-Ekiti","Local Authority","Local Authority",NA,NA
244,163,"NGA","Nigeria",13,"Ekiti",244,"Efon","Local Authority","Local Authority",NA,NA
245,163,"NGA","Nigeria",13,"Ekiti",245,"EkitiEas","Local Authority","Local Authority",NA,"Ekiti East"
246,163,"NGA","Nigeria",13,"Ekiti",246,"EkitiSouth-West","Local Authority","Local Authority",NA,"Ekiti South-West"
247,163,"NGA","Nigeria",13,"Ekiti",247,"EkitiWest","Local Authority","Local Authority",NA,"Ekiti West"
248,163,"NGA","Nigeria",13,"Ekiti",248,"Emure/Ise/Orun","Local Authority","Local Authority",NA,"Emure"
249,163,"NGA","Nigeria",13,"Ekiti",249,"Gboyin","Local Authority","Local Authority",NA,NA
250,163,"NGA","Nigeria",13,"Ekiti",250,"Ido/Osi","Local Authority","Local Authority",NA,"Ido-Osi"
251,163,"NGA","Nigeria",13,"Ekiti",251,"Ijero","Local Authority","Local Authority",NA,NA
252,163,"NGA","Nigeria",13,"Ekiti",252,"Ikere","Local Authority","Local Authority",NA,NA
253,163,"NGA","Nigeria",13,"Ekiti",253,"Ikole","Local Authority","Local Authority",NA,NA
254,163,"NGA","Nigeria",13,"Ekiti",254,"Ilejemeje","Local Authority","Local Authority",NA,NA
255,163,"NGA","Nigeria",13,"Ekiti",255,"Irepodun/Ifelodun","Local Authority","Local Authority",NA,NA
256,163,"NGA","Nigeria",13,"Ekiti",256,"Ise/Orun","Local Authority","Local Authority",NA,NA
257,163,"NGA","Nigeria",13,"Ekiti",257,"Moba","Local Authority","Local Authority",NA,NA
258,163,"NGA","Nigeria",13,"Ekiti",258,"Oye","Local Authority","Local Authority",NA,NA
259,163,"NGA","Nigeria",14,"Enugu",259,"Aninri","Local Authority","Local Authority",NA,NA
260,163,"NGA","Nigeria",14,"Enugu",260,"Awgu","Local Authority","Local Authority",NA,NA
261,163,"NGA","Nigeria",14,"Enugu",261,"Enugu East","Local Authority","Local Authority",NA,NA
262,163,"NGA","Nigeria",14,"Enugu",262,"Enugu North","Local Authority","Local Authority",NA,NA
263,163,"NGA","Nigeria",14,"Enugu",263,"EnuguSou","Local Authority","Local Authority",NA,"Enugu South"
264,163,"NGA","Nigeria",14,"Enugu",264,"Ezeagu","Local Authority","Local Authority",NA,NA
265,163,"NGA","Nigeria",14,"Enugu",265,"Igbo-Eti","Local Authority","Local Authority",NA,"Igbo-Etiti"
